subjectNo	activityName	featureLabel	count	average
14	WALKING_DOWNSTAIRS	TimeGravityAccStdY	45	-0.920725940666667
14	WALKING_DOWNSTAIRS	TimeGravityAccStdZ	45	-0.879565316666667
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkMeanX	45	0.0428631626711111
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkMeanY	45	0.0291339421022222
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkMeanZ	45	0.0104952601188889
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkStdX	45	0.0129597549231111
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkStdY	45	0.192791766468889
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkStdZ	45	-0.133634060621778
14	WALKING_DOWNSTAIRS	TimeBodyGyroMeanX	45	-0.0147079653333333
14	WALKING_DOWNSTAIRS	TimeBodyGyroMeanY	45	-0.0945288409066667
14	WALKING_DOWNSTAIRS	TimeBodyGyroMeanZ	45	0.0353344537555556
14	WALKING_DOWNSTAIRS	TimeBodyGyroStdX	45	-0.354551638377778
14	WALKING_DOWNSTAIRS	TimeBodyGyroStdY	45	0.0569902222622222
14	WALKING_DOWNSTAIRS	TimeBodyGyroStdZ	45	0.356198597177778
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMeanX	45	-0.108620377713333
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMeanY	45	-0.0740589810844444
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMeanZ	45	-0.0615978795422222
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkStdX	45	-0.537002097555556
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkStdY	45	-0.284318020488889
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkStdZ	45	0.0913857550044444
14	WALKING_DOWNSTAIRS	TimeBodyAccMagMean	45	0.185537706866667
14	WALKING_DOWNSTAIRS	TimeBodyAccMagStd	45	0.428405922622222
14	WALKING_DOWNSTAIRS	TimeGravityAccMagMean	45	0.185537706866667
14	WALKING_DOWNSTAIRS	TimeGravityAccMagStd	45	0.428405922622222
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkMagMean	45	0.0353601375466667
14	WALKING_DOWNSTAIRS	TimeBodyAccJerkMagStd	45	0.194708838913556
14	WALKING_DOWNSTAIRS	TimeBodyGyroMagMean	45	0.166340011842444
14	WALKING_DOWNSTAIRS	TimeBodyGyroMagStd	45	-0.0665144570666667
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMagMean	45	-0.275120883488889
14	WALKING_DOWNSTAIRS	TimeBodyGyroJerkMagStd	45	-0.274744003577778
14	WALKING_DOWNSTAIRS	FreqBodyAccMeanX	45	0.0212541553977778
14	WALKING_DOWNSTAIRS	FreqBodyAccMeanY	45	0.3714824704
14	WALKING_DOWNSTAIRS	FreqBodyAccMeanZ	45	0.280735952206667
14	WALKING_DOWNSTAIRS	FreqBodyAccStdX	45	0.0140826092322222
14	WALKING_DOWNSTAIRS	FreqBodyAccStdY	45	0.29363389996
14	WALKING_DOWNSTAIRS	FreqBodyAccStdZ	45	0.427563832371111
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkMeanX	45	-0.0337820458644444
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkMeanY	45	0.164775056133333
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkMeanZ	45	-0.0248789805888889
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkStdX	45	-0.0302396365755556
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkStdY	45	0.138737970022222
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkStdZ	45	-0.244857128202222
14	WALKING_DOWNSTAIRS	FreqBodyGyroMeanX	45	-0.295315541666667
14	WALKING_DOWNSTAIRS	FreqBodyGyroMeanY	45	0.0132082347333333
14	WALKING_DOWNSTAIRS	FreqBodyGyroMeanZ	45	0.492414379822222
14	WALKING_DOWNSTAIRS	FreqBodyGyroStdX	45	-0.378882872733333
14	WALKING_DOWNSTAIRS	FreqBodyGyroStdY	45	0.0741391154937778
14	WALKING_DOWNSTAIRS	FreqBodyGyroStdZ	45	0.182794696328889
14	WALKING_DOWNSTAIRS	FreqBodyAccMagMean	45	0.471905155133333
14	WALKING_DOWNSTAIRS	FreqBodyAccMagStd	45	0.178684580868889
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkMagMean	45	0.186223478065556
14	WALKING_DOWNSTAIRS	FreqBodyAccJerkMagStd	45	0.194263424111111
14	WALKING_DOWNSTAIRS	FreqBodyGyroMagMean	45	-0.0787568406777778
14	WALKING_DOWNSTAIRS	FreqBodyGyroMagStd	45	-0.223927430580444
14	WALKING_DOWNSTAIRS	FreqBodyGyroJerkMagMean	45	-0.254747132274667
14	WALKING_DOWNSTAIRS	FreqBodyGyroJerkMagStd	45	-0.356849425488889
14	WALKING_UPSTAIRS	TimeBodyAccMeanX	54	0.26242106612963
14	WALKING_UPSTAIRS	TimeBodyAccMeanY	54	-0.0204388180024074
14	WALKING_UPSTAIRS	TimeBodyAccMeanZ	54	-0.112279688983333
14	WALKING_UPSTAIRS	TimeBodyAccStdX	54	-0.309396717592593
14	WALKING_UPSTAIRS	TimeBodyAccStdY	54	0.307195533
14	WALKING_UPSTAIRS	TimeBodyAccStdZ	54	0.609017879074074
14	WALKING_UPSTAIRS	TimeGravityAccMeanX	54	0.688256122222222
14	WALKING_UPSTAIRS	TimeGravityAccMeanY	54	-0.322680364814815
14	WALKING_UPSTAIRS	TimeGravityAccMeanZ	54	-0.49508872037037
14	WALKING_UPSTAIRS	TimeGravityAccStdX	54	-0.928523640925926
14	WALKING_UPSTAIRS	TimeGravityAccStdY	54	-0.907231431296296
14	WALKING_UPSTAIRS	TimeGravityAccStdZ	54	-0.875450819074074
14	WALKING_UPSTAIRS	TimeBodyAccJerkMeanX	54	0.0803303022222222
14	WALKING_UPSTAIRS	TimeBodyAccJerkMeanY	54	-0.0183131159944444
14	WALKING_UPSTAIRS	TimeBodyAccJerkMeanZ	54	0.00344199486481481
14	WALKING_UPSTAIRS	TimeBodyAccJerkStdX	54	-0.368780418888889
14	WALKING_UPSTAIRS	TimeBodyAccJerkStdY	54	-0.336427181240741
14	WALKING_UPSTAIRS	TimeBodyAccJerkStdZ	54	-0.327868814314815
14	WALKING_UPSTAIRS	TimeBodyGyroMeanX	54	0.0813841685037037
14	WALKING_UPSTAIRS	TimeBodyGyroMeanY	54	-0.123499570044444
14	WALKING_UPSTAIRS	TimeBodyGyroMeanZ	54	-0.0441381886666667
14	WALKING_UPSTAIRS	TimeBodyGyroStdX	54	-0.454283337592593
14	WALKING_UPSTAIRS	TimeBodyGyroStdY	54	0.476518714444444
14	WALKING_UPSTAIRS	TimeBodyGyroStdZ	54	0.564875818162963
14	WALKING_UPSTAIRS	TimeBodyGyroJerkMeanX	54	-0.128266667862963
14	WALKING_UPSTAIRS	TimeBodyGyroJerkMeanY	54	-0.0207749732407407
14	WALKING_UPSTAIRS	TimeBodyGyroJerkMeanZ	54	-0.0137237620296296
14	WALKING_UPSTAIRS	TimeBodyGyroJerkStdX	54	-0.646611034444444
14	WALKING_UPSTAIRS	TimeBodyGyroJerkStdY	54	-0.371479721296296
14	WALKING_UPSTAIRS	TimeBodyGyroJerkStdZ	54	-0.359816626703704
14	WALKING_UPSTAIRS	TimeBodyAccMagMean	54	0.140108204051852
14	WALKING_UPSTAIRS	TimeBodyAccMagStd	54	-0.0197686685018519
14	WALKING_UPSTAIRS	TimeGravityAccMagMean	54	0.140108204051852
14	WALKING_UPSTAIRS	TimeGravityAccMagStd	54	-0.0197686685018519
14	WALKING_UPSTAIRS	TimeBodyAccJerkMagMean	54	-0.28366383592037
14	WALKING_UPSTAIRS	TimeBodyAccJerkMagStd	54	-0.337086266574074
14	WALKING_UPSTAIRS	TimeBodyGyroMagMean	54	0.365779419444444
14	WALKING_UPSTAIRS	TimeBodyGyroMagStd	54	0.299975979851852
14	WALKING_UPSTAIRS	TimeBodyGyroJerkMagMean	54	-0.399921949557407
14	WALKING_UPSTAIRS	TimeBodyGyroJerkMagStd	54	-0.485819293703704
14	WALKING_UPSTAIRS	FreqBodyAccMeanX	54	-0.323508442240741
14	WALKING_UPSTAIRS	FreqBodyAccMeanY	54	0.0163939234574074
14	WALKING_UPSTAIRS	FreqBodyAccMeanZ	54	0.191693742633333
14	WALKING_UPSTAIRS	FreqBodyAccStdX	54	-0.304980247962963
14	WALKING_UPSTAIRS	FreqBodyAccStdY	54	0.356072772037037
14	WALKING_UPSTAIRS	FreqBodyAccStdZ	54	0.687124163703704
14	WALKING_UPSTAIRS	FreqBodyAccJerkMeanX	54	-0.383497147037037
14	WALKING_UPSTAIRS	FreqBodyAccJerkMeanY	54	-0.347606639592593
14	WALKING_UPSTAIRS	FreqBodyAccJerkMeanZ	54	-0.264008468333333
14	WALKING_UPSTAIRS	FreqBodyAccJerkStdX	54	-0.41096787037037
14	WALKING_UPSTAIRS	FreqBodyAccJerkStdY	54	-0.371572473072222
14	WALKING_UPSTAIRS	FreqBodyAccJerkStdZ	54	-0.391077873148148
14	WALKING_UPSTAIRS	FreqBodyGyroMeanX	54	-0.441048358648148
14	WALKING_UPSTAIRS	FreqBodyGyroMeanY	54	0.118687692187963
14	WALKING_UPSTAIRS	FreqBodyGyroMeanZ	54	0.196703218737037
14	WALKING_UPSTAIRS	FreqBodyGyroStdX	54	-0.464742933888889
14	WALKING_UPSTAIRS	FreqBodyGyroStdY	54	0.646233637037037
14	WALKING_UPSTAIRS	FreqBodyGyroStdZ	54	0.522454216314815
14	WALKING_UPSTAIRS	FreqBodyAccMagMean	54	-0.0759851813333333
14	WALKING_UPSTAIRS	FreqBodyAccMagStd	54	-0.143253889222222
14	WALKING_UPSTAIRS	FreqBodyAccJerkMagMean	54	-0.288744334092593
14	WALKING_UPSTAIRS	FreqBodyAccJerkMagStd	54	-0.409847649281481
14	WALKING_UPSTAIRS	FreqBodyGyroMagMean	54	0.0488588668185185
14	WALKING_UPSTAIRS	FreqBodyGyroMagStd	54	0.236659662496296
14	WALKING_UPSTAIRS	FreqBodyGyroJerkMagMean	54	-0.457250612407407
14	WALKING_UPSTAIRS	FreqBodyGyroJerkMagStd	54	-0.564964076388889
15	LAYING	TimeBodyAccMeanX	72	0.2894756525
15	LAYING	TimeBodyAccMeanY	72	-0.0166296542054167
15	LAYING	TimeBodyAccMeanZ	72	-0.118530240291667
15	LAYING	TimeBodyAccStdX	72	-0.972255551527778
15	LAYING	TimeBodyAccStdY	72	-0.962759422361111
15	LAYING	TimeBodyAccStdZ	72	-0.929586835277778
15	LAYING	TimeGravityAccMeanX	72	-0.1719930545
15	LAYING	TimeGravityAccMeanY	72	0.899242553055556
15	LAYING	TimeGravityAccMeanZ	72	-0.0369192905555556
15	LAYING	TimeGravityAccStdX	72	-0.961509742916667
15	LAYING	TimeGravityAccStdY	72	-0.986036192361111
15	LAYING	TimeGravityAccStdZ	72	-0.950710357083333
15	LAYING	TimeBodyAccJerkMeanX	72	0.0767515438611111
15	LAYING	TimeBodyAccJerkMeanY	72	0.0123984271386111
15	LAYING	TimeBodyAccJerkMeanZ	72	-0.00443927981861111
15	LAYING	TimeBodyAccJerkStdX	72	-0.981739386805556
15	LAYING	TimeBodyAccJerkStdY	72	-0.970921587777778
15	LAYING	TimeBodyAccJerkStdZ	72	-0.978402956527778
15	LAYING	TimeBodyGyroMeanX	72	-0.0168300887791667
15	LAYING	TimeBodyGyroMeanY	72	-0.0619700871944444
15	LAYING	TimeBodyGyroMeanZ	72	0.113451899791667
15	LAYING	TimeBodyGyroStdX	72	-0.957167680694444
15	LAYING	TimeBodyGyroStdY	72	-0.961142911805556
15	LAYING	TimeBodyGyroStdZ	72	-0.956537051666667
15	LAYING	TimeBodyGyroJerkMeanX	72	-0.102266714236111
15	LAYING	TimeBodyGyroJerkMeanY	72	-0.0415878968152778
15	LAYING	TimeBodyGyroJerkMeanZ	72	-0.0624334556236111
15	LAYING	TimeBodyGyroJerkStdX	72	-0.97392395125
15	LAYING	TimeBodyGyroJerkStdY	72	-0.980482834444445
15	LAYING	TimeBodyGyroJerkStdZ	72	-0.980112732777778
15	LAYING	TimeBodyAccMagMean	72	-0.955340661527778
15	LAYING	TimeBodyAccMagStd	72	-0.943314107916667
15	LAYING	TimeGravityAccMagMean	72	-0.955340661527778
15	LAYING	TimeGravityAccMagStd	72	-0.943314107916667
15	LAYING	TimeBodyAccJerkMagMean	72	-0.979890228194444
15	LAYING	TimeBodyAccJerkMagStd	72	-0.973644462777778
15	LAYING	TimeBodyGyroMagMean	72	-0.944605127222222
15	LAYING	TimeBodyGyroMagStd	72	-0.924043007638889
15	LAYING	TimeBodyGyroJerkMagMean	72	-0.983235025416667
15	LAYING	TimeBodyGyroJerkMagStd	72	-0.973650041666667
15	LAYING	FreqBodyAccMeanX	72	-0.974016176527778
15	LAYING	FreqBodyAccMeanY	72	-0.962461124305556
15	LAYING	FreqBodyAccMeanZ	72	-0.95156594625
15	LAYING	FreqBodyAccStdX	72	-0.971718824583333
15	LAYING	FreqBodyAccStdY	72	-0.964590430138889
15	LAYING	FreqBodyAccStdZ	72	-0.923923991944445
15	LAYING	FreqBodyAccJerkMeanX	72	-0.981329999027778
15	LAYING	FreqBodyAccJerkMeanY	72	-0.970833221666667
15	LAYING	FreqBodyAccJerkMeanZ	72	-0.97477568375
15	LAYING	FreqBodyAccJerkStdX	72	-0.983949290694444
15	LAYING	FreqBodyAccJerkStdY	72	-0.973215319722222
15	LAYING	FreqBodyAccJerkStdZ	72	-0.980745097361111
15	LAYING	FreqBodyGyroMeanX	72	-0.955413596111111
15	LAYING	FreqBodyGyroMeanY	72	-0.964310893611111
15	LAYING	FreqBodyGyroMeanZ	72	-0.958190099861111
15	LAYING	FreqBodyGyroStdX	72	-0.958224495416667
15	LAYING	FreqBodyGyroStdY	72	-0.959991907083333
15	LAYING	FreqBodyGyroStdZ	72	-0.960015831111111
15	LAYING	FreqBodyAccMagMean	72	-0.956001034027778
15	LAYING	FreqBodyAccMagStd	72	-0.94550856
15	LAYING	FreqBodyAccJerkMagMean	72	-0.973681222777778
15	LAYING	FreqBodyAccJerkMagStd	72	-0.972530077916667
15	LAYING	FreqBodyGyroMagMean	72	-0.946812642361111
15	LAYING	FreqBodyGyroMagStd	72	-0.923682244861111
15	LAYING	FreqBodyGyroJerkMagMean	72	-0.975727853888889
15	LAYING	FreqBodyGyroJerkMagStd	72	-0.972645710694444
15	SITTING	TimeBodyAccMeanX	59	0.27290337979661
15	SITTING	TimeBodyAccMeanY	59	-0.0117188472271186
15	SITTING	TimeBodyAccMeanZ	59	-0.11366125320339
15	SITTING	TimeBodyAccStdX	59	-0.987084356101695
15	SITTING	TimeBodyAccStdY	59	-0.922407162881356
15	SITTING	TimeBodyAccStdZ	59	-0.949338025084746
15	SITTING	TimeGravityAccMeanX	59	0.89036426220339
15	SITTING	TimeGravityAccMeanY	59	0.210849305016949
15	SITTING	TimeGravityAccMeanZ	59	0.00281565980440678
15	SITTING	TimeGravityAccStdX	59	-0.982620883728814
15	SITTING	TimeGravityAccStdY	59	-0.943561411694915
15	SITTING	TimeGravityAccStdZ	59	-0.952973658983051
15	SITTING	TimeBodyAccJerkMeanX	59	0.0784792788644068
15	SITTING	TimeBodyAccJerkMeanY	59	-0.00898437589491525
15	SITTING	TimeBodyAccJerkMeanZ	59	-0.00237207545345763
15	SITTING	TimeBodyAccJerkStdX	59	-0.988162333898305
15	SITTING	TimeBodyAccJerkStdY	59	-0.978126998813559
15	SITTING	TimeBodyAccJerkStdZ	59	-0.987011024745763
15	SITTING	TimeBodyGyroMeanX	59	-0.0377111130338983
15	SITTING	TimeBodyGyroMeanY	59	-0.0803428762830508
15	SITTING	TimeBodyGyroMeanZ	59	0.0951978083898305
15	SITTING	TimeBodyGyroStdX	59	-0.988204115254237
15	SITTING	TimeBodyGyroStdY	59	-0.975321519491525
15	SITTING	TimeBodyGyroStdZ	59	-0.963765802881356
15	SITTING	TimeBodyGyroJerkMeanX	59	-0.0953649067966102
15	SITTING	TimeBodyGyroJerkMeanY	59	-0.0396068774557627
15	SITTING	TimeBodyGyroJerkMeanZ	59	-0.0524148341983051
15	SITTING	TimeBodyGyroJerkStdX	59	-0.992889042711864
15	SITTING	TimeBodyGyroJerkStdY	59	-0.990313307966102
15	SITTING	TimeBodyGyroJerkStdZ	59	-0.987937202542373
15	SITTING	TimeBodyAccMagMean	59	-0.958669836271187
15	SITTING	TimeBodyAccMagStd	59	-0.93797790559322
15	SITTING	TimeGravityAccMagMean	59	-0.958669836271187
15	SITTING	TimeGravityAccMagStd	59	-0.93797790559322
15	SITTING	TimeBodyAccJerkMagMean	59	-0.986107839152542
15	SITTING	TimeBodyAccJerkMagStd	59	-0.984639018474576
15	SITTING	TimeBodyGyroMagMean	59	-0.957331628305085
15	SITTING	TimeBodyGyroMagStd	59	-0.963475074915254
15	SITTING	TimeBodyGyroJerkMagMean	59	-0.992188893898305
15	SITTING	TimeBodyGyroJerkMagStd	59	-0.989720049491525
15	SITTING	FreqBodyAccMeanX	59	-0.986619609491525
15	SITTING	FreqBodyAccMeanY	59	-0.938926430779661
15	SITTING	FreqBodyAccMeanZ	59	-0.963227004915254
15	SITTING	FreqBodyAccStdX	59	-0.987384778983051
15	SITTING	FreqBodyAccStdY	59	-0.919162700338983
15	SITTING	FreqBodyAccStdZ	59	-0.945704713050847
15	SITTING	FreqBodyAccJerkMeanX	59	-0.988106102033898
15	SITTING	FreqBodyAccJerkMeanY	59	-0.978159013220339
15	SITTING	FreqBodyAccJerkMeanZ	59	-0.984908418474576
15	SITTING	FreqBodyAccJerkStdX	59	-0.989314359661017
15	SITTING	FreqBodyAccJerkStdY	59	-0.979713045932203
15	SITTING	FreqBodyAccJerkStdZ	59	-0.987694113559322
15	SITTING	FreqBodyGyroMeanX	59	-0.986152580338983
15	SITTING	FreqBodyGyroMeanY	59	-0.979201724745763
15	SITTING	FreqBodyGyroMeanZ	59	-0.966731518305085
15	SITTING	FreqBodyGyroStdX	59	-0.988881930508475
15	SITTING	FreqBodyGyroStdY	59	-0.973456092372881
15	SITTING	FreqBodyGyroStdZ	59	-0.966228648305085
15	SITTING	FreqBodyAccMagMean	59	-0.949752001322034
15	SITTING	FreqBodyAccMagStd	59	-0.941195938135593
15	SITTING	FreqBodyAccJerkMagMean	59	-0.984689437118644
15	SITTING	FreqBodyAccJerkMagStd	59	-0.983276251694915
15	SITTING	FreqBodyGyroMagMean	59	-0.973762179830509
15	SITTING	FreqBodyGyroMagStd	59	-0.963378228474576
15	SITTING	FreqBodyGyroJerkMagMean	59	-0.990180959322034
15	SITTING	FreqBodyGyroJerkMagStd	59	-0.989503941694915
15	STANDING	TimeBodyAccMeanX	53	0.278915803962264
15	STANDING	TimeBodyAccMeanY	53	-0.0183516360396226
15	STANDING	TimeBodyAccMeanZ	53	-0.105910832679245
15	STANDING	TimeBodyAccStdX	53	-0.988949247358491
15	STANDING	TimeBodyAccStdY	53	-0.931900148301887
15	STANDING	TimeBodyAccStdZ	53	-0.951670257924528
15	STANDING	TimeGravityAccMeanX	53	0.965528899622642
15	STANDING	TimeGravityAccMeanY	53	-0.164713175490566
15	STANDING	TimeGravityAccMeanZ	53	0.0645975994528302
15	STANDING	TimeGravityAccStdX	53	-0.988432084716981
15	STANDING	TimeGravityAccStdY	53	-0.965687978301887
15	STANDING	TimeGravityAccStdZ	53	-0.958810153207547
15	STANDING	TimeBodyAccJerkMeanX	53	0.0752280703207547
15	STANDING	TimeBodyAccJerkMeanY	53	0.00617255520183019
15	STANDING	TimeBodyAccJerkMeanZ	53	-0.00658737093471698
15	STANDING	TimeBodyAccJerkStdX	53	-0.985459068490566
15	STANDING	TimeBodyAccJerkStdY	53	-0.967720399622642
15	STANDING	TimeBodyAccJerkStdZ	53	-0.985301940754717
15	STANDING	TimeBodyGyroMeanX	53	-0.0262433562254717
15	STANDING	TimeBodyGyroMeanY	53	-0.0659637517169811
15	STANDING	TimeBodyGyroMeanZ	53	0.0761946738773585
15	STANDING	TimeBodyGyroStdX	53	-0.947790802075472
15	STANDING	TimeBodyGyroStdY	53	-0.971332584339623
15	STANDING	TimeBodyGyroStdZ	53	-0.968167046415094
15	STANDING	TimeBodyGyroJerkMeanX	53	-0.101358786226415
15	STANDING	TimeBodyGyroJerkMeanY	53	-0.0438507492018868
15	STANDING	TimeBodyGyroJerkMeanZ	53	-0.052278397190566
15	STANDING	TimeBodyGyroJerkStdX	53	-0.971514312075472
15	STANDING	TimeBodyGyroJerkStdY	53	-0.988107413962264
15	STANDING	TimeBodyGyroJerkStdZ	53	-0.981293117924528
15	STANDING	TimeBodyAccMagMean	53	-0.961207616226415
15	STANDING	TimeBodyAccMagStd	53	-0.948600432641509
15	STANDING	TimeGravityAccMagMean	53	-0.961207616226415
15	STANDING	TimeGravityAccMagStd	53	-0.948600432641509
15	STANDING	TimeBodyAccJerkMagMean	53	-0.981495125660377
15	STANDING	TimeBodyAccJerkMagStd	53	-0.979994800566038
15	STANDING	TimeBodyGyroMagMean	53	-0.946961381132076
15	STANDING	TimeBodyGyroMagStd	53	-0.931286778679245
15	STANDING	TimeBodyGyroJerkMagMean	53	-0.984407077924528
15	STANDING	TimeBodyGyroJerkMagStd	53	-0.98143282754717
15	STANDING	FreqBodyAccMeanX	53	-0.986724998867925
15	STANDING	FreqBodyAccMeanY	53	-0.943348788679245
15	STANDING	FreqBodyAccMeanZ	53	-0.965473514528302
15	STANDING	FreqBodyAccStdX	53	-0.990060962641509
15	STANDING	FreqBodyAccStdY	53	-0.930286443396226
15	STANDING	FreqBodyAccStdZ	53	-0.947905911320755
15	STANDING	FreqBodyAccJerkMeanX	53	-0.985353492641509
15	STANDING	FreqBodyAccJerkMeanY	53	-0.967884709433962
15	STANDING	FreqBodyAccJerkMeanZ	53	-0.982632302830189
15	STANDING	FreqBodyAccJerkStdX	53	-0.986934133584906
15	STANDING	FreqBodyAccJerkStdY	53	-0.969934103584906
15	STANDING	FreqBodyAccJerkStdZ	53	-0.986654459433962
15	STANDING	FreqBodyGyroMeanX	53	-0.950380286226415
15	STANDING	FreqBodyGyroMeanY	53	-0.975133868867925
15	STANDING	FreqBodyGyroMeanZ	53	-0.96826485509434
15	STANDING	FreqBodyGyroStdX	53	-0.948275234150943
15	STANDING	FreqBodyGyroStdY	53	-0.969442882075472
15	STANDING	FreqBodyGyroStdZ	53	-0.971282183584906
15	STANDING	FreqBodyAccMagMean	53	-0.960337344339623
15	STANDING	FreqBodyAccMagStd	53	-0.950204045849057
15	STANDING	FreqBodyAccJerkMagMean	53	-0.979078785660377
15	STANDING	FreqBodyAccJerkMagStd	53	-0.980184086603774
15	STANDING	FreqBodyGyroMagMean	53	-0.956733900188679
15	STANDING	FreqBodyGyroMagStd	53	-0.928838303773585
15	STANDING	FreqBodyGyroJerkMagMean	53	-0.983188091886792
15	STANDING	FreqBodyGyroJerkMagStd	53	-0.980329709433962
15	WALKING	TimeBodyAccMeanX	54	0.273899207962963
15	WALKING	TimeBodyAccMeanY	54	-0.0170809740090741
15	WALKING	TimeBodyAccMeanZ	54	-0.107621819518519
15	WALKING	TimeBodyAccStdX	54	-0.327961801111111
15	WALKING	TimeBodyAccStdY	54	0.138912923691296
15	WALKING	TimeBodyAccStdZ	54	-0.518932634814815
15	WALKING	TimeGravityAccMeanX	54	0.951524391481481
15	WALKING	TimeGravityAccMeanY	54	-0.233918282592593
15	WALKING	TimeGravityAccMeanZ	54	0.0757356734814815
15	WALKING	TimeGravityAccStdX	54	-0.978397287962963
15	WALKING	TimeGravityAccStdY	54	-0.971056501481482
15	WALKING	TimeGravityAccStdZ	54	-0.95805876537037
15	WALKING	TimeBodyAccJerkMeanX	54	0.0897770721666667
15	WALKING	TimeBodyAccJerkMeanY	54	0.00890588563518519
15	WALKING	TimeBodyAccJerkMeanZ	54	0.000658706162574074
15	WALKING	TimeBodyAccJerkStdX	54	-0.373217585
15	WALKING	TimeBodyAccJerkStdY	54	-0.0319265467387037
15	WALKING	TimeBodyAccJerkStdZ	54	-0.686268420555555
15	WALKING	TimeBodyGyroMeanX	54	-0.0554883847662963
15	WALKING	TimeBodyGyroMeanY	54	-0.06124278833
15	WALKING	TimeBodyGyroMeanZ	54	0.0842484921022222
15	WALKING	TimeBodyGyroStdX	54	-0.329624620185185
15	WALKING	TimeBodyGyroStdY	54	-0.420865007777778
15	WALKING	TimeBodyGyroStdZ	54	-0.48653265537037
15	WALKING	TimeBodyGyroJerkMeanX	54	-0.0776692754648148
15	WALKING	TimeBodyGyroJerkMeanY	54	-0.0552536572125926
15	WALKING	TimeBodyGyroJerkMeanZ	54	-0.0510976492333333
15	WALKING	TimeBodyGyroJerkStdX	54	-0.283767987222222
15	WALKING	TimeBodyGyroJerkStdY	54	-0.702402935925926
15	WALKING	TimeBodyGyroJerkStdZ	54	-0.591668608148148
15	WALKING	TimeBodyAccMagMean	54	-0.186514650759259
15	WALKING	TimeBodyAccMagStd	54	-0.323878324074074
15	WALKING	TimeGravityAccMagMean	54	-0.186514650759259
15	WALKING	TimeGravityAccMagStd	54	-0.323878324074074
15	WALKING	TimeBodyAccJerkMagMean	54	-0.320129322962963
15	WALKING	TimeBodyAccJerkMagStd	54	-0.310071425166667
15	WALKING	TimeBodyGyroMagMean	54	-0.243711124444444
15	WALKING	TimeBodyGyroMagStd	54	-0.425798469148148
15	WALKING	TimeBodyGyroJerkMagMean	54	-0.543979500555556
15	WALKING	TimeBodyGyroJerkMagStd	54	-0.63778595537037
15	WALKING	FreqBodyAccMeanX	54	-0.31744092037037
15	WALKING	FreqBodyAccMeanY	54	0.111321097159074
15	WALKING	FreqBodyAccMeanZ	54	-0.554942138148148
15	WALKING	FreqBodyAccStdX	54	-0.332520626851852
15	WALKING	FreqBodyAccStdY	54	0.0805646237194445
15	WALKING	FreqBodyAccStdZ	54	-0.537026414814815
15	WALKING	FreqBodyAccJerkMeanX	54	-0.39082198537037
15	WALKING	FreqBodyAccJerkMeanY	54	-0.0669378062222222
15	WALKING	FreqBodyAccJerkMeanZ	54	-0.648905254074074
15	WALKING	FreqBodyAccJerkStdX	54	-0.411500068148148
15	WALKING	FreqBodyAccJerkStdY	54	-0.0606839140548148
15	WALKING	FreqBodyAccJerkStdZ	54	-0.723051140740741
15	WALKING	FreqBodyGyroMeanX	54	-0.253399360296296
15	WALKING	FreqBodyGyroMeanY	54	-0.535422096111111
15	WALKING	FreqBodyGyroMeanZ	54	-0.461464065555556
15	WALKING	FreqBodyGyroStdX	54	-0.357633378703704
15	WALKING	FreqBodyGyroStdY	54	-0.365361208555556
15	WALKING	FreqBodyGyroStdZ	54	-0.543997593703704
15	WALKING	FreqBodyAccMagMean	54	-0.275156242062037
15	WALKING	FreqBodyAccMagStd	54	-0.458344792407407
15	WALKING	FreqBodyAccJerkMagMean	54	-0.289753952407407
15	WALKING	FreqBodyAccJerkMagStd	54	-0.342411927851852
15	WALKING	FreqBodyGyroMagMean	54	-0.489166383703704
15	WALKING	FreqBodyGyroMagStd	54	-0.481750218518519
15	WALKING	FreqBodyGyroJerkMagMean	54	-0.645075178148148
15	WALKING	FreqBodyGyroJerkMagStd	54	-0.654010147222222
15	WALKING_DOWNSTAIRS	TimeBodyAccMeanX	42	0.280198851190476
15	WALKING_DOWNSTAIRS	TimeBodyAccMeanY	42	-0.00563047804309524
15	WALKING_DOWNSTAIRS	TimeBodyAccMeanZ	42	-0.110526066428571
15	WALKING_DOWNSTAIRS	TimeBodyAccStdX	42	0.406471051190476
15	WALKING_DOWNSTAIRS	TimeBodyAccStdY	42	0.186532377428571
